m3c2_sn_erosion_volume_m3,dod_erosion_volume_m3,mean_slope_deg
-1638.6290283203125,-1307.9991455078125,20.964950561523438
-163.07443237304688,-137.5937042236328,26.601303100585938
-240.5966033935547,-216.74649047851562,22.261363983154297
-249.4208526611328,-261.1172180175781,23.287708282470703
-275.32635498046875,-189.72552490234375,19.327184677124023
-443.5147705078125,-883.3344116210938,29.749692916870117
-15.248346328735352,-17.301509857177734,27.385211944580078
-148.94686889648438,-154.24520874023438,31.007844924926758
-122.40287780761719,-158.81304931640625,29.291725158691406
-268.99664306640625,-319.57305908203125,27.54454231262207
-730.7325439453125,-833.12109375,22.39466667175293
-2363.013671875,-2337.445068359375,22.23335838317871
-120.77131652832031,-119.96073150634766,21.160322189331055
-71.18952941894531,-57.99313735961914,35.8271369934082
-100.36170196533203,-66.33213806152344,27.20047950744629
-324.7145080566406,-488.8189392089844,33.755653381347656
-133.27687072753906,-114.77884674072266,29.346603393554688
-30.017290115356445,-19.267475128173828,23.357633590698242
-31.573524475097656,-17.659711837768555,34.235050201416016
-339.7821350097656,-388.9351501464844,28.618392944335938
-33.67990493774414,-36.0080451965332,34.78300857543945
-993.296142578125,-1022.67333984375,28.01594352722168
-877.0205078125,-944.0678100585938,27.621686935424805
-54.50022506713867,-37.981719970703125,33.99933624267578
-16.024091720581055,-17.088796615600586,13.216352462768555
-346.73968505859375,-356.118896484375,24.65936851501465
-42.766517639160156,-42.24000549316406,25.435171127319336
-10.701568603515625,-5.287140846252441,32.24040603637695
-5.87343692779541,-5.039050579071045,28.008102416992188
-9.478164672851562,-6.983556747436523,28.385337829589844
-17.82091522216797,-9.70457935333252,18.896255493164062
-525.4288330078125,-380.4464111328125,24.77638816833496
-5.352336406707764,-9.020941734313965,27.341684341430664
-42.9344367980957,-59.86361312866211,40.007450103759766
-7.0997209548950195,-7.730729103088379,39.775657653808594
-3.5770111083984375,-1.972243070602417,34.363548278808594
-5.511236667633057,-4.179454326629639,35.482906341552734
-2.3368918895721436,-0.4209403395652771,42.331241607666016
-82.1252212524414,-141.3221893310547,25.508214950561523
-10.541337013244629,-3.933209180831909,36.855812072753906
-7.018723011016846,-3.6796681880950928,29.64402961730957
-6.613185405731201,-4.31570291519165,33.063541412353516
-21.665002822875977,-22.119426727294922,29.21110725402832
-42.89141845703125,-55.15277099609375,33.921165466308594
-27.670320510864258,-31.69185447692871,34.19145965576172
-55.136314392089844,-65.87474060058594,34.386817932128906
-14.043862342834473,-7.204989910125732,34.777828216552734
-5.945450782775879,-4.113898754119873,29.7933406829834
-4.028473854064941,-2.981346845626831,42.64189147949219
-19.607120513916016,-14.950839042663574,38.6561279296875
-10.34730339050293,-8.950019836425781,38.33618927001953
-15.98395824432373,-21.18642807006836,32.89692306518555
-9.951626777648926,-13.80968952178955,28.113025665283203
-11.575823783874512,-19.44183349609375,34.3198356628418
-9.760615348815918,-6.712843894958496,31.58051109313965
-11.811609268188477,-7.955117225646973,42.966529846191406
-4.497774124145508,-2.0936851501464844,38.01699447631836
-9.436162948608398,-7.5763750076293945,17.839984893798828
-9.408075332641602,-5.398882865905762,27.293649673461914
-9.16199779510498,-5.393945217132568,25.252187728881836
-21.05153465270996,-19.263809204101562,38.19090270996094
-22.04819107055664,-17.80644989013672,29.642791748046875
-9.945273399353027,-6.22163200378418,46.50157928466797
-57.69768142700195,-40.554039001464844,24.78856658935547
-17.29729652404785,-12.860590934753418,34.3962516784668
-3.9806017875671387,-4.499248027801514,34.73356628417969
-11.572518348693848,-5.260177135467529,41.77193832397461
-32.75849914550781,-44.09378433227539,26.092370986938477
-29.188199996948242,-38.22358703613281,20.367755889892578
-4.87441349029541,-6.899137496948242,29.66718292236328
-35.733089447021484,-47.118003845214844,31.231290817260742
-7.1123857498168945,-5.656742095947266,28.123981475830078
-14.404409408569336,-16.189620971679688,28.516630172729492
-139.5547332763672,-176.759033203125,37.79365921020508
-4.89495849609375,-4.9161458015441895,42.05762481689453
-37.51774215698242,-40.23898696899414,38.71231460571289
-5.058724403381348,-4.744765758514404,32.06521987915039
-272.1794738769531,-305.8960266113281,34.49717712402344
-8.32583999633789,-9.573813438415527,31.97344970703125
-10.172901153564453,-9.0380220413208,42.45195007324219
-14.806474685668945,-16.660675048828125,42.801761627197266
-56.94182205200195,-52.402103424072266,31.074352264404297
-740.1197509765625,-1221.652099609375,23.78780174255371
-65.52193450927734,-60.578617095947266,31.86751937866211
-15.975808143615723,-4.735050678253174,29.059476852416992
-141.34259033203125,-66.98641967773438,24.141769409179688
-100.63795471191406,-131.0096435546875,31.495542526245117
-244.58413696289062,-306.18377685546875,30.980539321899414
-119.66545867919922,-134.59629821777344,24.89946174621582
-80.63455200195312,-140.3263397216797,25.275707244873047
-6.526139736175537,-9.631383895874023,33.41410446166992
-28.026155471801758,-40.733543395996094,39.37775421142578
-5.176850318908691,-5.277731895446777,27.718332290649414
-4.722651958465576,-9.562068939208984,41.194583892822266
-4.073974609375,-3.5820045471191406,38.21205139160156
-35.690956115722656,-60.01957321166992,36.32505798339844
-11.865776062011719,-8.48331356048584,43.663814544677734
-12.067856788635254,-13.578618049621582,35.07596206665039
-7.240442276000977,-8.778807640075684,37.05344772338867
-11.930256843566895,-17.727548599243164,26.578767776489258
-21.59242057800293,-27.477581024169922,32.96038055419922
-83.07804107666016,-82.18714904785156,26.185749053955078
-6.9935150146484375,-8.303435325622559,31.08384132385254
-4.702296733856201,-7.144265174865723,26.967082977294922
-54.97040939331055,-76.8129653930664,34.07257080078125
-52.36395263671875,-55.534950256347656,38.28631591796875
-54.002235412597656,-41.805606842041016,28.277353286743164
-209.61700439453125,-230.78131103515625,23.80933380126953
-158.7650909423828,-145.94686889648438,31.966188430786133
-16.567840576171875,-15.569548606872559,24.417919158935547
-45.5364990234375,-43.26781463623047,24.932994842529297
-36.170406341552734,-35.660648345947266,27.1561222076416
-16.937393188476562,-17.33373260498047,36.65803909301758
-90.21978759765625,-86.38616943359375,23.862062454223633
-59.745330810546875,-54.039527893066406,32.22292709350586
-18.8060359954834,-21.042072296142578,25.399486541748047
-15.40030288696289,-11.250179290771484,29.653844833374023
-3.212228298187256,-4.463357925415039,33.94806671142578
-5.73338508605957,-5.061037540435791,29.76618766784668
-1.8354517221450806,-0.4519611895084381,31.815933227539062
-10.737552642822266,-3.719240427017212,27.821552276611328
-6.241839408874512,-4.30604887008667,24.226747512817383
-22.280237197875977,-20.629100799560547,26.13534164428711
-12.20427417755127,-13.342287063598633,33.66292953491211
-3.4124834537506104,-2.7512400150299072,33.33451461791992
-2.709657669067383,-1.9095276594161987,32.1304817199707
-6.8428144454956055,-5.1420578956604,29.02256965637207
-8.594286918640137,-7.84535026550293,24.12835693359375
-7.663954257965088,-6.424484729766846,34.73903274536133
-100.33887481689453,-93.93889617919922,26.09185028076172
-56.62840270996094,-29.72431182861328,25.928306579589844
-119.4017105102539,-134.39239501953125,21.611867904663086
-1272.0684814453125,-1345.3355712890625,30.5494441986084
-15.154670715332031,-17.229509353637695,33.43948745727539
-321.49163818359375,-331.4772033691406,25.835290908813477
-24.525718688964844,-27.36874008178711,29.576547622680664
-26.672468185424805,-21.425437927246094,27.127220153808594
-48.909873962402344,-41.548744201660156,28.618759155273438
-4.448348045349121,-3.13533353805542,32.57035446166992
-3.367856025695801,-2.5800511837005615,33.60126495361328
-17.555072784423828,-16.57318687438965,28.227567672729492
-44.97231674194336,-32.738739013671875,29.11893653869629
-57.72021484375,-45.198997497558594,25.835533142089844
-1.872390866279602,-0.7714560031890869,26.110153198242188
-5.739107608795166,-1.4408388137817383,30.870494842529297
-59.527793884277344,-37.26901626586914,26.171377182006836
-86.13223266601562,-61.12715530395508,25.79787254333496
-38.0346794128418,-41.82182312011719,23.75057029724121
-535.4119873046875,-499.43780517578125,24.815155029296875
-114.66535186767578,-94.06602478027344,26.165203094482422
-17.665922164916992,-8.714990615844727,27.542190551757812
-44.28363800048828,-45.075679779052734,37.22914505004883
-12.469765663146973,-15.459766387939453,29.406688690185547
-19.049114227294922,-29.304227828979492,35.524635314941406
-21.179737091064453,-24.02637481689453,35.61822509765625
-18.201549530029297,-30.02471351623535,42.345211029052734
-8.307878494262695,-10.876007080078125,36.40229797363281
-9.915289878845215,-4.364431381225586,24.165603637695312
-5.149270057678223,-3.4381465911865234,27.006309509277344
-28.737871170043945,-23.36729621887207,34.40284729003906
-6.884202480316162,-4.046283721923828,28.91414451599121
-6.593013763427734,-4.893998146057129,25.583755493164062
-6.373693943023682,-3.983415365219116,21.439882278442383
-26.40549659729004,-37.36776351928711,35.839569091796875
-11.992690086364746,-2.7182669639587402,23.33683967590332
-9.462153434753418,-13.01174545288086,29.844314575195312
-3.7786948680877686,-7.239953517913818,35.24001693725586
-5.346039772033691,-8.844332695007324,29.529165267944336
-1.3728594779968262,-4.260535717010498,35.20496368408203
-12.484700202941895,-9.829160690307617,32.71256637573242
-14.999985694885254,-17.612882614135742,27.51995849609375
-13.677406311035156,-13.317444801330566,23.648740768432617
-8.77254581451416,-9.757970809936523,27.14864158630371
-9.97092056274414,-8.733531951904297,18.904205322265625
-10.259620666503906,-11.904824256896973,28.23819351196289
-7.959240436553955,-7.313677787780762,26.8848876953125
-59.219512939453125,-65.32808685302734,37.15238571166992
-28.9029483795166,-37.72212600708008,32.551300048828125
-70.703369140625,-64.57962799072266,26.361974716186523
-97.76461029052734,-82.1073989868164,20.125900268554688
-78.5384750366211,-57.34923553466797,27.47780990600586
-12.182663917541504,-16.137968063354492,28.925596237182617
-62.395164489746094,-66.25162506103516,28.874156951904297
-25.89866828918457,-31.11551856994629,32.432777404785156
-76.85307312011719,-102.56654357910156,38.316829681396484
-10.011253356933594,-9.127096176147461,29.134992599487305
-15.368843078613281,-12.658702850341797,26.000701904296875
-11.896132469177246,-7.1720476150512695,35.31789016723633
-9.267443656921387,-7.310959815979004,38.24259948730469
-2.570368528366089,-1.4787956476211548,34.60215377807617
-26.52890396118164,-20.291868209838867,37.11387634277344
-5.860808849334717,-4.851700305938721,36.64982223510742
-6.518960475921631,-2.8451216220855713,27.881711959838867
-13.040974617004395,-9.884763717651367,29.714523315429688
-28.632266998291016,-26.69986343383789,41.07911682128906
-8.027984619140625,-17.01172637939453,28.238142013549805
-93.8269271850586,-122.78941345214844,34.171356201171875
-9.966011047363281,-14.381577491760254,34.66698455810547
-34.58136749267578,-41.43541717529297,35.69038009643555
-11.192540168762207,-14.263871192932129,29.563575744628906
-31.901927947998047,-35.54319381713867,20.895404815673828
-39.24419021606445,-51.29561233520508,34.58972930908203
-27.808523178100586,-32.21437072753906,34.109031677246094
-40.97612380981445,-45.75675964355469,33.586360931396484
-11.643518447875977,-10.971810340881348,26.63738250732422
-102.15164947509766,-90.844970703125,30.065040588378906
-27.52529525756836,-22.863597869873047,38.68097686767578
-19.291650772094727,-17.130077362060547,28.408843994140625
-22.728622436523438,-23.10634422302246,35.77739334106445
-21.557910919189453,-24.898441314697266,42.322513580322266
-59.154396057128906,-50.323707580566406,35.133628845214844
-127.27755737304688,-117.82066345214844,30.25360679626465
-13.502294540405273,-9.083113670349121,23.155126571655273
-42.110225677490234,-42.63579559326172,28.018714904785156
-40.03748321533203,-60.291812896728516,29.422542572021484
-937.5799560546875,-1077.858154296875,29.848453521728516
-708.5425415039062,-699.4679565429688,24.051822662353516
-86.73605346679688,-141.1891326904297,31.2374267578125
-51.31546401977539,-57.937957763671875,38.70001220703125
-15.399079322814941,-19.621000289916992,36.93879699707031
-4.691574573516846,-5.044179916381836,34.402957916259766
-675.1117553710938,-775.6385498046875,34.65327072143555
-30.517656326293945,-42.11856460571289,37.61886978149414
-87.79307556152344,-84.72423553466797,28.35563087463379
-25.502113342285156,-24.461721420288086,26.64389991760254
-129.25038146972656,-123.9168472290039,31.157833099365234
-172.3300018310547,-175.6008758544922,30.111825942993164
-34.91950225830078,-25.927871704101562,26.112974166870117
-9.779909133911133,-14.341691017150879,22.031288146972656
-34.822811126708984,-30.43993377685547,36.042667388916016
-11.334691047668457,-4.761256217956543,37.85697937011719
-19.2978515625,-21.972858428955078,39.85344314575195
-27.044010162353516,-19.250450134277344,33.67084884643555
-55.09086227416992,-39.277278900146484,31.06696319580078
-5.79037618637085,-2.895725727081299,32.107391357421875
-10.464540481567383,-7.920322418212891,32.17269515991211
-32.468116760253906,-38.93088150024414,35.461761474609375
-5.301739692687988,-3.4727425575256348,33.78654479980469
-8.34022045135498,-6.918498992919922,40.47746658325195
-31.63848114013672,-22.028776168823242,40.75221252441406
-10.155726432800293,-8.631413459777832,28.57596778869629
0.0,-0.09143953770399094,32.39064407348633
-41.40616989135742,-33.9726676940918,29.473588943481445
-56.13618850708008,-49.25237274169922,31.14520835876465
-29.688833236694336,-30.027368545532227,41.64768600463867
-31.379655838012695,-25.782243728637695,27.369529724121094
-17.968469619750977,-19.257286071777344,40.30158615112305
-13.88896656036377,-16.10432243347168,30.462133407592773
-42.657344818115234,-31.455032348632812,33.10482406616211
-5.398711204528809,-3.205651044845581,37.746185302734375
-71.7558822631836,-59.78179931640625,31.158937454223633
-16.5931396484375,-13.457440376281738,38.00006866455078
-88.22611999511719,-89.84819793701172,30.983366012573242
-36.96098327636719,-36.74100112915039,31.285415649414062
-358.05474853515625,-375.14599609375,24.62094497680664
-37.51664733886719,-41.8077507019043,27.498092651367188
-523.5309448242188,-561.3051147460938,29.404144287109375
-281.7226867675781,-247.23556518554688,35.965721130371094
-35.922119140625,-22.270336151123047,41.326507568359375
-775.001220703125,-554.49462890625,24.41931915283203
-86.32708740234375,-64.36119079589844,34.23237991333008
-3.7497060298919678,-0.6387446522712708,32.02627944946289
-87.68427276611328,-89.78887939453125,33.399383544921875
-52.96099853515625,-61.379066467285156,34.93803024291992
-38.15160369873047,-32.53310012817383,40.8243293762207
-27.37773895263672,-22.18217658996582,34.89183044433594
-69.31439208984375,-58.52370834350586,40.34097671508789
-6.493866443634033,-4.676339149475098,31.059202194213867
-189.03170776367188,-178.0155029296875,27.884166717529297
-71.18572235107422,-66.93434143066406,32.30373001098633
-72.25109100341797,-107.92167663574219,38.5047607421875
-34.39060592651367,-41.886375427246094,39.28853225708008
-17.26878547668457,-18.635705947875977,37.38731384277344
-18.758277893066406,-12.071205139160156,31.61235809326172
-47.65557861328125,-56.19826126098633,34.025856018066406
-114.7349853515625,-109.25806427001953,32.237953186035156
-20.003568649291992,-11.513258934020996,28.525741577148438
-21.321353912353516,-8.055261611938477,38.35905838012695
-6.626541614532471,-2.716712713241577,29.19306755065918
-115.32879638671875,-107.33121490478516,32.745216369628906
-48.208473205566406,-34.322784423828125,31.512065887451172
-53.24502944946289,-44.262508392333984,28.981477737426758
-63.0760383605957,-48.07851791381836,29.65345001220703
-10.732983589172363,-6.622958660125732,32.571189880371094
-20.71026039123535,-11.785005569458008,38.958526611328125
-5.004103183746338,-4.068799018859863,43.50672912597656
-12.539763450622559,-4.301972389221191,24.00645637512207
-2.8185536861419678,-1.1303623914718628,28.358123779296875
-7.790290832519531,-4.472667217254639,26.485809326171875
-6.78893518447876,-8.810395240783691,33.45011520385742
-78.48117065429688,-92.86016845703125,34.32735061645508
-74.75945281982422,-67.2750473022461,33.32109832763672
-47.66364288330078,-44.51282501220703,26.90531349182129
-11.546253204345703,-10.321640014648438,23.269826889038086
-8.241156578063965,-2.784327745437622,24.491350173950195
-6.045910358428955,-4.876474380493164,32.6694221496582
-14.750819206237793,-10.48258113861084,31.722381591796875
-17.21979522705078,-9.350297927856445,35.59608459472656
-3.8231871128082275,-6.284638404846191,43.64876174926758
-9.654794692993164,-5.823674201965332,36.18198776245117
-19.88875389099121,-15.486446380615234,35.15631866455078
-242.49636840820312,-211.4615020751953,30.216007232666016
-19.154773712158203,-15.628559112548828,26.543537139892578
-10.164969444274902,-6.212950706481934,29.227724075317383
-14.972145080566406,-12.402528762817383,38.50150680541992
-16.327356338500977,-22.839160919189453,30.519601821899414
-27.31443214416504,-26.58824348449707,29.297998428344727
-16.770721435546875,-15.15518856048584,31.635690689086914
-19.503009796142578,-16.377561569213867,30.001205444335938
-5.133905410766602,-2.9963290691375732,37.293724060058594
-8.874760627746582,-9.183900833129883,44.586910247802734
-18.197057723999023,-19.511905670166016,35.675052642822266
-4.07555627822876,-4.414522171020508,24.054670333862305
-26.408323287963867,-20.058446884155273,32.39199447631836
-12.90205192565918,-18.76171112060547,38.43524169921875
-329.5890197753906,-312.5120544433594,22.61977195739746
-13.396848678588867,-13.507221221923828,25.21099090576172
-2.484494924545288,-1.6962401866912842,24.476749420166016
-6.9142913818359375,-8.847601890563965,41.86607360839844
-3.674426555633545,-8.006019592285156,40.20911407470703
-47.28456115722656,-30.72245979309082,28.038822174072266
-28.706436157226562,-20.841745376586914,22.598859786987305
-97.89624786376953,-84.63127136230469,33.651512145996094
-200.16416931152344,-158.79214477539062,37.183197021484375
-96.7418212890625,-73.48310089111328,24.003217697143555
-9.3811674118042,-5.240609169006348,27.676891326904297
-40.48054504394531,-29.88593864440918,35.71575927734375
-125.3482894897461,-106.82239532470703,35.61847686767578
-167.51014709472656,-119.19568634033203,37.34660720825195
-15.911456108093262,-12.166886329650879,35.17673873901367
-25.885461807250977,-16.12917137145996,37.11090087890625
-59.30232238769531,-50.07112503051758,31.81991958618164
-5.8020339012146,-5.655738830566406,31.37860870361328
-6.71259069442749,-6.180543899536133,36.844512939453125
-12.923933982849121,-10.457079887390137,35.90339660644531
-26.590648651123047,-33.11582565307617,33.39278793334961
-17.605684280395508,-24.554738998413086,37.929996490478516
-4.668321132659912,-3.4085114002227783,31.639421463012695
-5.208817481994629,-6.127712249755859,26.078248977661133
-15.764644622802734,-10.185609817504883,33.73041534423828
-4.9572224617004395,-8.428659439086914,33.596431732177734
-17.33249282836914,-20.26123809814453,32.16612243652344
-646.5218505859375,-756.4794921875,21.415517807006836
-88.85379791259766,-111.4393539428711,28.431673049926758
-4250841.0,-154.71885681152344,
-30.88509750366211,-35.82551956176758,31.091964721679688
-2.980135917663574,-4.093664646148682,30.650394439697266
-86.50941467285156,-96.5306625366211,26.091581344604492
-30.299318313598633,-31.95238494873047,25.66367530822754
-51.0759391784668,-55.94152069091797,30.312015533447266
-20.82798957824707,-17.294160842895508,28.890880584716797
-150.2952117919922,-154.9746551513672,26.380985260009766
-129.28343200683594,-119.54711151123047,26.86102867126465
-3.4734761714935303,-2.2021968364715576,34.545047760009766
-4.60455846786499,-3.728710412979126,36.75452423095703
-5.960646629333496,-3.5575215816497803,36.97821044921875
-5.341340065002441,-3.373892307281494,25.89060401916504
-39.51364517211914,-34.78610610961914,33.941532135009766
-75.20503234863281,-65.94603729248047,34.374568939208984
-5.904826641082764,-4.6102094650268555,37.438480377197266
-74.30253601074219,-64.07503509521484,35.400630950927734
-3.6679134368896484,-1.949819564819336,28.11221694946289
-51.517578125,-39.563011169433594,33.446529388427734
-40.906829833984375,-46.13115310668945,35.737823486328125
-3.105865001678467,-1.3809330463409424,29.91631317138672
-98.12665557861328,-82.65862274169922,35.34640884399414
-106.68291473388672,-77.07508850097656,33.78152847290039
-35.92448425292969,-26.67038917541504,34.64040756225586
-10.697234153747559,-10.26635456085205,38.911903381347656
-121.06448364257812,-111.39352416992188,30.9965877532959
-5.418954849243164,-10.721240043640137,39.9370002746582
-69.850341796875,-51.73269271850586,30.688207626342773
-17.126285552978516,-10.24865436553955,35.289955139160156
-164.94517517089844,-197.6880340576172,27.22549819946289
-29.57682228088379,-32.04482650756836,36.598785400390625
-30.264028549194336,-39.44595718383789,36.358272552490234
-7.123499870300293,-14.841317176818848,33.60934066772461
-40.30571365356445,-43.3814697265625,35.14865493774414
-16.706735610961914,-20.247716903686523,42.40900802612305
-14.180376052856445,-14.544203758239746,29.943496704101562
-260.1933288574219,-289.6724853515625,
-102.74189758300781,-97.87037658691406,20.943998336791992
-32.613990783691406,-31.01365089416504,39.79782485961914
-10.650216102600098,-14.97130298614502,33.715240478515625
-93.75946044921875,-119.39618682861328,39.3529052734375
-19.116792678833008,-31.70130157470703,36.08347702026367
-25.2634334564209,-30.91402816772461,30.14030647277832
-10.541702270507812,-11.947428703308105,36.121612548828125
-11.011717796325684,-15.697391510009766,36.66466522216797
-2.9806787967681885,-8.4375638961792,36.68555450439453
-59.08904266357422,-64.0363540649414,38.34516525268555
-76.31179809570312,-80.73959350585938,39.04001998901367
-14.426013946533203,-25.722614288330078,40.88740921020508
-105.11017608642578,-137.16050720214844,39.27277755737305
-147.47305297851562,-204.8993377685547,39.37712097167969
-9.963934898376465,-18.843660354614258,33.17280960083008
-12.362587928771973,-17.74313735961914,42.28474807739258
-29.04619789123535,-34.631561279296875,37.547454833984375
-32.53974533081055,-43.375,39.887062072753906
-16.768930435180664,-8.516822814941406,33.69556427001953
-156.337646484375,-129.96864318847656,36.718074798583984
-19.30776023864746,-19.980863571166992,36.09111404418945
-18.99382209777832,-22.016021728515625,41.84293746948242
-35.83823776245117,-46.80479431152344,39.584232330322266
-85.03467559814453,-63.273765563964844,27.484039306640625
-2.114802122116089,-0.8783217668533325,22.94338607788086
-3.7389042377471924,-5.673909664154053,25.711685180664062
-5.4795708656311035,-2.9021334648132324,36.87078094482422
-13.138696670532227,-6.509348392486572,31.230669021606445
-26.49274253845215,-15.973394393920898,23.71701431274414
-70.21338653564453,-34.59003829956055,25.241561889648438
-153.77728271484375,-276.30902099609375,41.815704345703125
-28.764902114868164,-27.759716033935547,39.81061935424805
-73.66058349609375,-61.97446823120117,25.48833465576172
-20.239526748657227,-29.612653732299805,38.500701904296875
-8.122395515441895,-2.4295248985290527,30.610065460205078
-47.505184173583984,-44.52076721191406,41.73027801513672
-114.71074676513672,-114.36036682128906,25.85318374633789
-8.77283000946045,-8.67396354675293,44.31181335449219
-63.46214294433594,-61.28506851196289,32.214637756347656
-55.625526428222656,-51.521278381347656,39.9377555847168
-33.37885284423828,-27.53019142150879,35.007568359375
-17.249048233032227,-11.237953186035156,39.47850799560547
-34.364742279052734,-18.735397338867188,31.55916404724121
-5.211420059204102,-7.583043098449707,34.36361312866211
-8.749661445617676,-11.592863082885742,30.970312118530273
-36.02826690673828,-50.60871505737305,38.15687561035156
-2.852224826812744,-5.008917808532715,29.850830078125
-9.241326332092285,-15.42241382598877,26.318111419677734
-30.48654556274414,-24.54716682434082,27.954151153564453
-47.239349365234375,-43.86690139770508,37.93324279785156
-49.15171813964844,-38.68649673461914,39.20783233642578
-9.889801025390625,-6.434743404388428,40.1758918762207
-38.91206359863281,-44.07212829589844,41.25550842285156
-235.2151336669922,-222.96591186523438,33.30837631225586
-297.9402770996094,-319.86810302734375,33.8679084777832
-726.1905517578125,-748.6372680664062,33.41532516479492
-646.7849731445312,-655.6337280273438,34.51014709472656
-12.325514793395996,-5.947772979736328,35.52461242675781
-19.72051429748535,-30.23196792602539,36.45986557006836
-4.69876766204834,-7.575728416442871,40.88954544067383
-24.914466857910156,-26.705581665039062,25.683639526367188
-73.67166900634766,-84.19954681396484,26.968341827392578
-22.196186065673828,-22.441301345825195,29.4921932220459
-164.74533081054688,-196.41116333007812,29.93712043762207
-90.3079605102539,-86.08040618896484,31.894750595092773
-228.20068359375,-272.41253662109375,29.644878387451172
-36.678043365478516,-54.381813049316406,28.2386417388916
-44.64485168457031,-31.394729614257812,35.95635223388672
-62.82477951049805,-44.91337203979492,37.74237060546875
-183.6967010498047,-151.1357421875,28.829679489135742
-53.7635383605957,-58.91804504394531,27.533918380737305
-58.68477249145508,-53.15789031982422,25.09925079345703
-40.99712371826172,-40.052852630615234,27.098546981811523
-19.411094665527344,-36.03164291381836,35.13076400756836
-140.3589630126953,-127.11880493164062,26.206388473510742
-1531.447998046875,-1860.0350341796875,23.7126522064209
-27.631412506103516,-20.890832901000977,32.61145782470703
-18.085844039916992,-22.01617431640625,39.600921630859375
-35.976932525634766,-46.913169860839844,37.99394989013672
-114.21971130371094,-99.26945495605469,35.25385665893555
-9.207282066345215,-11.331428527832031,29.533164978027344
-22.29410171508789,-31.418148040771484,35.95294189453125
-566.7479858398438,-565.2386474609375,20.68231201171875
-21.953662872314453,-22.61993980407715,36.30467987060547
-7.1378865242004395,-10.778374671936035,32.49505615234375
-30.253293991088867,-36.72249221801758,36.86900329589844
-5.199582576751709,-5.884215354919434,37.200504302978516
-82.20061492919922,-79.18138885498047,32.91356658935547
-40.351139068603516,-41.25177001953125,32.05683898925781
-13.879035949707031,-5.1832756996154785,33.435733795166016
-14.661412239074707,-16.875011444091797,30.318021774291992
-6.306298732757568,-4.505556106567383,32.97553253173828
-9.109963417053223,-4.096482276916504,33.64374923706055
-77.25716400146484,-90.85172271728516,37.333648681640625
-98.87358856201172,-113.70428466796875,30.658409118652344
-111.80859375,-109.982177734375,29.998701095581055
-130.45230102539062,-130.4928741455078,36.229095458984375
-38.57038497924805,-39.63829040527344,36.34599304199219
-47.551124572753906,-47.531654357910156,33.956729888916016
-98.10801696777344,-88.15914154052734,31.906057357788086
-92.97842407226562,-99.1532211303711,31.843122482299805
-12.336770057678223,-10.501590728759766,26.168174743652344
-8.032342910766602,-6.855829238891602,30.343366622924805
-8.920249938964844,-5.697378158569336,38.503143310546875
-22.731046676635742,-15.47756576538086,37.8707160949707
-20.553518295288086,-23.489816665649414,35.566009521484375
-42.84825134277344,-51.68818283081055,37.26430130004883
-61.59462356567383,-70.80528259277344,34.07573318481445
-53.160343170166016,-56.04985046386719,32.832862854003906
-15.956161499023438,-13.541158676147461,28.626127243041992
-2252.837646484375,-2263.255126953125,29.766571044921875
-3.4264771938323975,-2.90730881690979,29.296117782592773
-4.743592262268066,-4.562170028686523,27.166746139526367
-9.1957368850708,-8.168098449707031,36.64176940917969
-117.84616088867188,-120.25106811523438,34.787132263183594
-24.354270935058594,-25.281370162963867,25.599687576293945
-33.32627487182617,-35.76405334472656,34.66316604614258
-35.81537628173828,-35.12968444824219,29.608043670654297
-7.76149845123291,-6.1681647300720215,30.1915340423584
-28.238189697265625,-15.638970375061035,21.851381301879883
-53.17340850830078,-80.98485565185547,38.591556549072266
-15.316902160644531,-14.970016479492188,28.671926498413086
-36.834678649902344,-19.433565139770508,39.313419342041016
-49.215919494628906,-60.98093032836914,35.71776580810547
-18.59621238708496,-18.453338623046875,35.37128829956055
-21.026859283447266,-21.213207244873047,31.306859970092773
-21.316669464111328,-13.341292381286621,40.859031677246094
-32.13833236694336,-26.942548751831055,30.91720962524414
-69.16776275634766,-48.46906661987305,32.572975158691406
-14.967388153076172,-9.032724380493164,35.67144775390625
-47.44316864013672,-36.55786895751953,34.88555145263672
-12.19182300567627,-9.121652603149414,34.7982177734375
-94.7525634765625,-74.24259185791016,32.738006591796875
-107.68891906738281,-105.23888397216797,30.08721160888672
-72.20399475097656,-63.69511795043945,27.396440505981445
-9.772436141967773,-4.423196315765381,40.67182922363281
-66.82597351074219,-47.52804183959961,29.88334846496582
-69.17292785644531,-61.31733703613281,35.86783218383789
-30.14881134033203,-14.647451400756836,32.55168151855469
-5.694142818450928,-2.038740396499634,29.95478057861328
-0.5045749545097351,-0.7713947892189026,36.44324493408203
-29.858604431152344,-18.9480037689209,37.02235412597656
-22.047821044921875,-16.009267807006836,37.61164093017578
-28.505462646484375,-16.401500701904297,40.49436950683594
-20.86488151550293,-11.727863311767578,37.549957275390625
-58.31600570678711,-44.2247200012207,40.06008529663086
-10.345735549926758,-9.73986530303955,37.76093673706055
-19.02253532409668,-27.77044105529785,25.202062606811523
-51.077152252197266,-59.28900909423828,31.887601852416992
-121.79106903076172,-156.04954528808594,29.883968353271484
-15.274307250976562,-14.618184089660645,35.45539855957031
-119.21543884277344,-140.4856719970703,34.93568801879883
-215.18263244628906,-254.8887481689453,37.283653259277344
-18.060184478759766,-17.1129207611084,38.767879486083984
-18.67745018005371,-25.21158218383789,26.413850784301758
